year,gdp_growth,inflation,unemployment,gdp_per_capita,population,food_production_index,cereal_yield,cereal_production_tonnes,agricultural_land_pct,dietary_energy_supply_adequacy,economic_stress_score,data_completeness_score,latitude,longitude,food_pressure_score,income_group_Low_income,income_group_Lower_middle_income,income_group_Not_classified,income_group_Upper_middle_income,inflation_unemployment,inflation_minus_growth,inflation_squared
2011,1.99943210333259,14.3271667616801,14.229,7.107263209428657,12.131618459605226,99.62,2099.5,6.989795989318346,35.4167,105.0,79.07,100.0,0.20618,6.6071,56.96896157403992,False,True,False,False,203.86125585194614,12.327734658347511,205.26770741699104
2012,2.94294277416023,10.6379353431628,13.59,7.084243430435168,12.151827630677776,101.7,2099.0,6.822633025565302,36.4583,104.0,74.33,100.0,0.20618,6.6071,55.57910697818644,False,True,False,False,144.56954131358245,7.6949925690025704,113.16566836531224
2013,5.11967735428513,8.10583270875476,12.476,7.232426574952351,12.171217190757702,110.47,2096.0,6.6555690422151965,36.4583,104.0,67.74,100.0,0.20618,6.6071,52.22560654603433,False,True,False,False,101.12836887442438,2.986155354469629,65.70452390231851
2014,4.90621048664867,6.99849943966421,11.428,7.3069852115054195,12.189780648753196,106.36,2065.0,6.722148331196653,38.5417,104.0,65.74,100.0,0.20618,6.6071,51.782421903528,False,True,False,False,79.9788515964826,2.0922889530155393,48.978994406980256
2015,1.5397042826735,5.24587835022454,10.591,7.169434282530417,12.207531580766418,89.32,2033.2,6.71447388195184,38.5417,104.0,77.24,100.0,0.20618,6.6071,84.12194090546882,False,True,False,False,55.559097607228104,3.70617406755104,27.519239665354544
2016,5.17682468684113,5.43051966119156,9.684,7.269526341973618,12.224354509208188,104.32,2012.5,6.645090969505644,41.6667,104.0,62.34,100.0,0.20618,6.6071,59.33225655836301,False,True,False,False,52.58915239897906,0.25369497435043,29.49054379058809
2017,4.11297966281954,5.6902961992902,8.808,7.350384357192354,12.2403339658147,110.88,2002.3,6.3578422665081,42.7083,104.0,64.73,100.0,0.20618,6.6071,54.55931283114904,False,True,False,False,50.120128923348084,1.5773165364706605,32.3794708356565
2018,4.37812808264972,7.86859628873909,8.712,7.51021143962035,12.255757647308222,106.78,2002.4,6.848005274576363,43.75,104.0,67.5,100.0,0.20618,6.6071,64.1292638002589,False,True,False,False,68.55121086749494,3.4904682060893695,61.914807555158575
2019,2.01431672129407,7.72024525213248,8.835,7.568530693178771,12.270890815062488,106.54,2005.7,6.636825434451398,43.75,104.0,74.48,100.0,0.20618,6.6071,65.85499125632343,False,True,False,False,68.20836680259046,5.70592853083841,59.60218675307409
2020,2.62485949543812,9.81932791540146,9.679,7.681661841713513,12.289659833336442,105.67,2003.5,6.634055004050775,43.75,105.0,63.28,100.0,0.20618,6.6071,69.01346093101881,False,True,False,False,95.04127489317074,7.194468419963341,96.4192007101824
2021,1.89929891337832,8.13777038378732,9.563,7.767936197740231,12.310261475031789,106.4,2003.8,6.711424043319083,44.7917,105.0,77.26,100.0,0.20618,6.6071,67.78180314680348,False,True,False,False,77.82149818015814,6.238471470408999,66.22330681924602
2022,0.168698492216564,15.438486221558357,8.964,7.779357090174597,12.329643344747836,107.25,2004.3,6.661407070023333,44.7917,105.0,79.85,100.0,0.20618,6.6071,66.91912056037737,False,True,False,False,138.3905904900491,15.269787729341793,238.34685681324723
2002,2.80000068850687,15.438486221558357,11.187,7.697729979510638,13.115443490115156,63.46,3921.2,11.965064213276063,0.4517,108.0,68.83,100.0,5.8232,-55.1679,55.79437502199669,False,False,False,True,172.7103453605733,12.638485533051487,238.34685681324723
2003,6.29999943314137,15.438486221558357,10.336,7.830864329286832,13.135111770226496,63.46,3693.8,12.174329108492596,0.4914,108.0,61.99,100.0,5.8232,-55.1679,54.364635355875485,False,False,False,True,159.57219358602717,9.138486788416987,238.34685681324723
2004,8.50000018479413,9.98632511974878,9.49,7.968586837157368,13.149830673582768,65.24,3559.2,12.070046715561462,0.4731,110.0,56.53,100.0,5.8232,-55.1679,55.96587411324069,False,False,False,True,94.77022538641593,1.4863249349546503,99.7266893973255
2005,4.50000021086888,9.89800489561465,9.302,8.147412356211088,13.160263988837391,67.68,3597.7,12.0075668272517,0.4444,111.0,63.96,100.0,5.8232,-55.1679,56.313923275793,False,False,False,True,92.07124153900746,5.39800468474577,97.97050091361156
2006,5.79354358463304,11.2813043273975,9.142,8.517924521320838,13.171149732042696,72.51,4128.7,12.11563358254935,0.4444,112.0,63.94,100.0,5.8232,-55.1679,52.22064114822639,False,False,False,True,103.13368416106793,5.4877607427644595,127.26782732735755
2007,5.11148777773458,6.42627934470524,9.017,8.6181557584087,13.182549314777518,77.4,4252.7,12.09548739356618,0.4273,113.0,59.75,100.0,5.8232,-55.1679,50.559961095237696,False,False,False,True,57.94576085120715,1.3147915669706602,41.297066216185215
2008,4.14340681165626,14.6671427437912,8.854,8.791346987450238,13.194211369153637,77.37,4188.7,12.116722171348108,0.4322,113.0,63.14,100.0,5.8232,-55.1679,54.49979380546208,False,False,False,True,129.86288185352726,10.52373593213494,215.12507626674685
2009,3.01369898266211,-0.133636646714877,8.72,8.872147416535189,13.20591193240711,89.48,4208.9,12.343200687450333,0.4908,114.0,39.0,100.0,5.8232,-55.1679,46.555061508398175,False,False,False,True,-1.1653115593537273,-3.147335629376987,0.01785875334519684
2010,5.16882515225814,6.94108221639996,7.15,8.980248339303254,13.217535365842483,92.07,4232.4,12.331479876339374,0.478,114.0,53.98,100.0,5.8232,-55.1679,44.69473513460341,False,False,False,True,49.628737847259714,1.7722570641418196,48.17862233482378
2011,5.84936767173009,15.438486221558357,7.54,8.981038984065794,13.2290090668724,90.63,4132.7,12.368748312743952,0.4883,114.0,58.03,100.0,5.8232,-55.1679,52.15580882172119,False,False,False,True,116.40618611055001,9.589118549828267,238.34685681324723
2012,2.69034974668847,5.00686319367273,8.1,9.08842587055886,13.240384606912526,91.3,4361.9,12.320101978183631,0.4468,113.0,56.19,100.0,5.8232,-55.1679,52.44974713026696,False,False,False,True,40.55559186874911,2.3165134469842603,25.06867904015469
2013,2.9334416518612,1.92343604108305,6.6,9.109878152862352,13.251672619281557,98.61,4495.8,12.47639363269488,0.5079,113.0,45.81,100.0,5.8232,-55.1679,43.63969852327779,False,False,False,True,12.69467787114813,-1.0100056107781499,3.699606204137236
2014,0.255503031645475,3.38341272749477,6.94,9.11703896917513,13.262775543121071,101.66,4433.0,12.527935105779232,0.5384,114.0,58.82,100.0,5.8232,-55.1679,40.311603816279856,False,False,False,True,23.480884328813705,3.127909695849295,11.4474816845736
2015,-3.41304268067621,6.89390359168238,7.22,9.084166651338194,13.273586347096252,98.2,4529.6,12.50071817921157,0.5311,113.0,69.89,100.0,5.8232,-55.1679,59.50291080923671,False,False,False,True,49.77398393194679,10.30694627235859,47.525906731411226
2016,-4.91166050905851,15.438486221558357,7.917,8.638561987122417,13.284070577538948,100.14,4433.0,12.535976931737547,0.5311,112.0,76.54,100.0,5.8232,-55.1679,56.36969007122556,False,False,False,True,122.22649541607751,20.350146730616867,238.34685681324723
2017,1.56603782534897,15.438486221558357,7.905,8.707899710211715,13.294153000913871,103.52,4879.0,12.575972750228132,0.5128,111.0,70.82,100.0,5.8232,-55.1679,48.25676822833348,False,False,False,True,122.04123358141881,13.872448396209387,238.34685681324723
2018,4.94827108468886,2.44258329692817,7.817,8.804886534512862,13.303874605971028,97.93,4868.4,12.52089068461364,0.5128,111.0,50.06,75.0,5.8232,-55.1679,58.70774153220497,False,False,False,True,19.093673632087505,-2.5056877877606896,5.966213162432489
2019,1.16758977233877,2.20607305781525,7.755,8.7994607949237,13.31425400426198,94.71,4555.3,12.522374973129816,0.5128,112.0,65.62,75.0,5.8232,-55.1679,64.73143025386852,False,False,False,True,17.10809656335726,1.0384832854764798,4.866758336418327
2020,-5.126664870034081,15.438486221558357,8.973,8.46724472226298,13.32500703438819,85.81,4319.1,12.4287160718027,0.4883,112.0,78.75,100.0,5.8232,-55.1679,68.07974045418204,False,False,False,True,138.52953686604314,20.565151091592437,238.34685681324723
2021,-2.43538583612838,15.438486221558357,8.706,8.523343913968748,13.334077055882728,87.81,4638.3,12.482859328201243,0.4761,112.0,79.47,100.0,5.8232,-55.1679,66.63843732874211,False,False,False,True,134.40746104488704,17.873872057686736,238.34685681324723
2022,2.40622235601218,15.438486221558357,7.973,8.713654109209013,13.342566610215718,87.89,3763.2,12.124130217864064,0.4395,111.0,76.06,100.0,5.8232,-55.1679,70.24398336717519,False,False,False,True,123.09105064448478,13.032263865546177,238.34685681324723
2002,4.41725348271514,3.12714222984608,18.541,8.788079209104868,15.49762497563488,113.68,3899.7,14.977999273633998,45.6251,109.0,53.05,100.0,48.1484,17.1073,30.23117272706197,False,False,False,False,57.98034408357617,-1.2901112528690604,9.779018525686714
2003,4.85669851591319,8.55414305406645,17.549,9.068361552895611,15.496966760687014,104.24,3136.0,14.728022960935052,45.6047,109.0,60.43,100.0,48.1484,17.1073,36.07460411667488,False,False,False,False,150.11665645581215,3.6974445381532606,73.1733633894333
2004,5.38949856996771,7.54850088183423,18.206,9.273421175820529,15.496763143522314,116.25,4641.8,15.149814803025407,39.4452,109.0,59.23,100.0,48.1484,17.1073,29.19813018844059,False,False,False,False,137.428007054674,2.1590023118665203,56.97986556305215
2005,6.48493222274386,2.70908494588384,16.276,9.362420999194432,15.496861234845786,113.16,4511.8,15.092339322432458,39.588,110.0,45.53,100.0,48.1484,17.1073,29.14849124642933,False,False,False,False,44.09306657920538,-3.7758472768600204,7.339141244014448
2006,8.92568704770216,4.48333120449611,13.395,9.485612924328723,15.496907206025588,105.15,3996.3,14.890104706534297,39.5472,110.0,47.22,100.0,48.1484,17.1073,33.4337507274664,False,False,False,False,60.05422148422539,-4.442355843206051,20.100258689208538
2007,10.299999301348668,2.7567237163814,11.16,9.687287447517177,15.497198989983223,100.51,3561.2,14.842800836234632,39.3637,110.0,39.69,100.0,48.1484,17.1073,39.166015590110405,False,False,False,False,30.765036674816425,-7.543275584967269,7.599525648459678
2008,5.36337721231949,4.59817976325028,9.514,9.838699359050857,15.498056542818931,114.3,5175.3,15.23548627985294,39.5024,110.0,39.84,100.0,48.1484,17.1073,31.02557427070505,False,False,False,False,43.74708226756316,-0.76519744906921,21.1432571351644
2009,-5.126664870034081,1.61510464058238,12.023,9.716419917742,15.49938911578165,101.21,4331.5,15.019330850660904,39.3556,111.0,54.99,100.0,48.1484,17.1073,37.71649244174058,False,False,False,False,19.418403093721953,6.741769510616461,2.6085630000307387
2010,6.79058159142423,0.957018132975143,14.387,9.73509544970247,15.500321028340618,87.24,3737.3,14.753318916270766,39.6578,112.0,41.06,100.0,48.1484,17.1073,56.31892856399693,False,False,False,False,13.768619879113384,-5.8335634584490865,0.9158837068432286
2011,2.56242473215553,3.9192859914629,13.634,9.823926647993016,15.50161039272886,99.02,5009.0,15.127631329393044,39.3527,111.0,53.34,100.0,48.1484,17.1073,39.2169951591576,False,False,False,False,53.43554520760518,1.3568612593073701,15.360802682877328
2012,1.56917104702706,3.6061026352289,13.966,9.77098243913019,15.503312230967138,85.42,3829.1,14.925989096715178,39.3058,109.0,59.24,100.0,48.1484,17.1073,63.05961963671454,False,False,False,False,50.36282940360682,2.03693158820184,13.003976215804817
2013,0.703323545247201,1.40047368963025,14.226,9.815409089047554,15.504386810863451,93.53,4490.4,15.042798050368734,38.6124,110.0,55.92,100.0,48.1484,17.1073,57.04378447237525,False,False,False,False,19.92313870867994,0.6971501443830491,1.961326555346566
2014,2.70795151449488,-0.0761653295419871,11.536,9.84011789412719,15.505357264900104,104.72,6038.7,15.364700635088989,38.5356,110.0,42.41,100.0,48.1484,17.1073,32.30650194856614,False,False,False,False,-0.8786432415963631,-2.784116844036867,0.005801157424239493
2015,5.17687909722133,-0.2732499966196445,11.492,9.70765976096143,15.506307603511289,89.58,5079.6,15.152013916743254,38.5193,110.0,42.44,100.0,48.1484,17.1073,64.52950852342015,False,False,False,False,-3.1401889611529548,-5.4501290938409745,0.07466556065263573
2016,1.94781841524558,-0.2732499966196445,9.679,9.719389032676483,15.507596826573312,105.7,6430.4,15.393982949191493,38.4662,110.0,44.99,100.0,48.1484,17.1073,35.098206394831024,False,False,False,False,-2.6447867172815394,-2.2210684118652244,0.07466556065263573
2017,2.87473327453695,1.31194588223228,8.142,9.77829443519454,15.50914861624467,91.88,4856.0,15.063709412433388,38.3235,111.0,49.04,100.0,48.1484,17.1073,64.85324437788226,False,False,False,False,10.681863373135224,-1.56278739230467,1.7212019979062356
2018,4.06211981896483,2.51403712883812,6.544,9.881976423441277,15.510533697586313,97.89,5409.7,15.206832509544478,38.5274,113.0,48.03,100.0,48.1484,17.1073,56.92802237645136,False,False,False,False,16.451858971116653,-1.5480826901267104,6.320382685176617
2019,2.27589910019393,2.66456133425431,5.761,9.873392143217202,15.511886978066434,97.92,5336.0,15.227485092656114,38.4458,115.0,53.22,100.0,48.1484,17.1073,58.034268541568544,False,False,False,False,15.35053784663908,0.38866223406038003,7.099887104003108
2020,-2.58551241733207,1.93694126694223,6.719,9.890224274245904,15.512744672665397,102.6,6129.8,15.337406261633394,38.4051,117.0,44.86,100.0,48.1484,17.1073,48.87849872552729,False,False,False,False,13.014308372584843,4.5224536842743,3.7517414715837707
2021,5.6558588065555,3.14960629921268,6.894,10.004433377285704,15.510621084978716,97.37,5976.8,15.271673973277585,37.8544,118.0,46.57,100.0,48.1484,17.1073,54.14728020191251,False,False,False,False,21.713385826772214,-2.50625250734282,9.920019840040194
2022,0.544591632137454,12.7741463637611,6.143,9.96734432875576,15.507772475905522,86.15,4754.5,15.034214622503262,37.7116,118.0,65.16,100.0,48.1484,17.1073,61.60880773744933,False,False,False,False,78.47158111258443,12.229554731623645,163.1788153227909
2002,3.28258371393918,7.48077770703754,5.922,9.362213870540089,14.505919492949351,122.2,6117.9,13.32828263865236,24.9137,122.0,46.3,100.0,46.0546,14.5044,15.363105407407485,False,False,False,False,44.30116558107631,4.198193993098361,55.96203510210984
2003,3.19503117236037,5.54416421752901,6.479,9.596464637598352,14.506522460439706,111.56,4011.5,12.904806342408785,25.1603,123.0,46.78,100.0,46.0546,14.5044,18.84344688489063,False,False,False,False,35.920639965370455,2.34913304516864,30.73775687092906
2004,4.54602214352336,3.59297594249509,6.012,9.747116145791916,14.50716312214141,119.31,5826.2,13.282497554639445,24.2723,124.0,41.01,100.0,46.0546,14.5044,15.090244377346286,False,False,False,False,21.60097136628048,-0.9530462010282701,12.90947612334848
2005,3.8541277114569,2.45150132316475,6.506,9.796498466516974,14.50889521032556,111.8,6006.9,13.26989899156418,25.111,123.0,36.52,100.0,46.0546,14.5044,17.36808023238592,False,False,False,False,15.949467608509863,-1.4026263882921501,6.00985873747852
2006,5.90878130011174,2.45792444195865,5.95,9.881446680253775,14.51208635409862,108.54,5116.0,13.116095213446288,24.223,123.0,33.52,100.0,46.0546,14.5044,18.76144672501441,False,False,False,False,14.624650429653967,-3.4508568581530903,6.041392562377741
2007,7.1392312914716,3.65749563284099,4.818,10.074333499002416,14.517678429475296,108.12,5341.3,13.190620258116503,24.5683,123.0,31.63,100.0,46.0546,14.5044,18.422205283262965,False,False,False,False,17.62181395902789,-3.48173565863061,13.377274304250916
2008,3.37223866114127,5.64742380573935,4.371,10.22059406443612,14.519259837128654,107.74,5474.7,13.276253891962966,30.516,124.0,32.59,100.0,46.0546,14.5044,18.87059542929136,False,False,False,False,24.6848894548867,2.2751851445980797,31.89339564163152
2009,-5.126664870034081,0.839262246793887,5.858,10.106542256542053,14.528298588029196,104.8,5268.3,13.192833061865985,30.8397,125.0,42.12,100.0,46.0546,14.5044,21.01655562428707,False,False,False,False,4.916398241718589,5.965927116827968,0.7043611188935232
2010,1.11213719306735,1.80117022137134,7.236,10.057531445338238,14.53265938074222,103.76,5981.0,13.257983641816294,30.7775,126.0,43.23,100.0,46.0546,14.5044,20.19752349009793,False,False,False,False,13.033267721843016,0.68903302830399,3.2442141663548822
2011,0.655438128379743,1.8028517194191,8.166,10.124293513179335,14.534736706752538,102.96,6373.8,13.323982352198389,30.6172,127.0,41.49,100.0,46.0546,14.5044,19.662150722532147,False,False,False,False,14.722087140776372,1.147413591039357,3.2502743222124053
2012,-2.91553782040462,2.59741386039003,8.841,10.018740358124957,14.536836948789528,94.57,5761.9,13.271497489556436,30.182,128.0,50.41,100.0,46.0546,14.5044,30.12798529178656,False,False,False,False,22.96373593970825,5.51295168079465,6.746558762146238
2013,-0.823776417691676,1.76920085881907,10.103,10.053542665488823,14.538194210419356,91.08,4615.5,13.04215663627804,29.5144,128.0,55.0,100.0,46.0546,14.5044,45.06570216330607,False,False,False,False,17.874236276649064,2.592977276510746,3.130071678846135
2014,2.76283327639742,0.19934382657075,9.668,10.086395112850472,14.539177729161596,97.67,6472.5,13.389504338347574,29.7383,128.0,40.61,100.0,46.0546,14.5044,33.05393246925912,False,False,False,False,1.9272561152860108,-2.5634894498266703,0.03973796119186926
2015,2.39330621338168,-0.2732499966196445,8.962,9.937805635348662,14.539929635687194,101.74,6283.9,13.350945854907348,29.8181,128.0,38.61,100.0,46.0546,14.5044,21.8236553679634,False,False,False,False,-2.448866469705254,-2.6665562100013243,0.07466556065263573
2016,3.03441486663654,-0.054999541670474,8.0,9.97342574011916,14.540661607405022,100.59,6464.6,13.373091324850076,29.866,128.0,40.22,100.0,46.0546,14.5044,34.58546022122779,False,False,False,False,-0.439996333363792,-3.0894144083070136,0.003024949583962206
2017,5.17440215579958,1.42910743319306,6.564,10.056383633080973,14.54131319748208,97.55,5540.0,13.219884130272463,30.0312,128.0,36.49,100.0,46.0546,14.5044,42.686024598847006,False,False,False,False,9.380661191479247,-3.74529472260652,2.0423480556076563
2018,4.37908347331195,1.7386086198818,5.108,10.161575305231718,14.54493903968193,102.6,6071.9,13.299757815861728,29.8828,128.0,35.06,100.0,46.0546,14.5044,34.23587282364111,False,False,False,False,8.880812830356234,-2.64047485343015,3.0227599331272974
2019,3.50525332381912,1.63052260754344,4.446,10.158717532901813,14.551902076799454,99.91,6503.1,13.372734471996996,29.8965,128.0,36.92,100.0,46.0546,14.5044,41.3812248737903,False,False,False,False,7.249303513138134,-1.87473071627568,2.658603973710259
2020,-4.08500094942896,-0.05485681576061,4.971,10.142231388537414,14.558599620164776,104.99,7175.0799999999945,13.527429739357144,29.8091,126.0,31.25,100.0,46.0546,14.5044,34.35526028053442,False,False,False,False,-0.2726932311459923,4.03014413366835,0.00300927023539351
2021,8.41686457725321,1.91706506089259,4.744,10.28171301371863,14.561288138587418,97.8,6864.8,13.45962244724822,29.832,125.0,28.78,100.0,46.0546,14.5044,46.25010422830513,False,False,False,False,9.094556648874446,-6.4997995163606195,3.6751384476951103
2022,2.66850555542486,8.83369886749452,4.011,10.252780965016369,14.563182381477034,94.0,5564.5,13.264211837139564,29.8203,124.0,49.28,100.0,46.0546,14.5044,51.07623991429415,False,False,False,False,35.43196615752052,6.165193312069661,78.03423568157397
2002,2.27772867861897,2.15848213589266,4.965,10.307577637950114,16.00436229178189,98.92,4780.4,15.50161335657384,7.0178,123.0,34.22,100.0,59.3327,18.0645,20.47028288010848,False,False,False,False,10.716863804707057,-0.11924654272631008,4.65904513096774
2003,1.88102769675844,1.92565534892383,5.555,10.526567408862345,16.008083220793743,97.07,4584.5,15.48132899287038,6.9928,123.0,35.98,100.0,59.3327,18.0645,20.626761161434725,False,False,False,False,10.697015463271875,0.044627652165389886,3.7081485228389575
2004,4.17958419343711,0.373659828721824,6.693,10.663335092101397,16.012016210269145,100.55,4892.9,15.521676008911484,7.0475,123.0,31.17,100.0,59.3327,18.0645,21.517925814135708,False,False,False,False,2.500905233635168,-3.805924364715286,0.13962166760042286
2005,2.79313782840156,0.453170852576138,7.81,10.67774013143926,16.016015637453407,96.3,4932.3,15.435017804071416,7.1548,122.0,34.07,100.0,59.3327,18.0645,24.885013628036702,False,False,False,False,3.5392643586196373,-2.339966975825422,0.20536382162458378
2006,4.67607488877992,1.36021468627693,7.066,10.747903612179664,16.021640475897037,90.61,4292.2,15.233400722898477,7.0406,122.0,33.63,100.0,59.3327,18.0645,30.272286327016246,False,False,False,False,9.611276973232787,-3.3158602025029897,1.8501839927634471
2007,3.22486814096095,2.21216883436733,6.161,10.888731529649412,16.02905600022967,92.86,5150.8,15.43640281816571,6.9753,121.0,37.49,100.0,59.3327,18.0645,29.427679027249315,False,False,False,False,13.629172188537119,-1.0126993065936198,4.893690951746112
2008,-0.923113250067971,3.43704910602875,6.235,10.929854829606365,16.0368463322891,94.1,4820.5,15.463207375008228,6.8745,122.0,39.09,100.0,59.3327,18.0645,30.90811195795901,False,False,False,False,21.430001176089256,4.360162356096721,11.813306557253028
2009,-4.25561384207619,-0.2732499966196445,8.351,10.751684490870351,16.04536537549838,96.19,5078.9,15.472194776765743,6.8553,122.0,39.17,100.0,59.3327,18.0645,29.96697104007173,False,False,False,False,-2.2819107217706516,3.982363845456546,0.07466556065263573
2010,5.75076477579255,1.15798802715626,8.61,10.869398121620687,16.05389062087309,90.91,4510.4,15.269346971975931,6.8698,124.0,33.49,100.0,59.3327,18.0645,36.940744608202,False,False,False,False,9.970276913815397,-4.5927767486362905,1.340936271037247
2011,3.16388567406926,2.9611507382214,7.804,11.008421177060312,16.061442121407552,93.12,4712.9,15.353839289679376,6.8461,125.0,38.1,100.0,59.3327,18.0645,36.07663106500425,False,False,False,False,23.108820361079808,-0.20273493584786006,8.768413694469142
2012,-0.414397702454409,0.888377506923735,7.976,10.96388835200924,16.068839753351906,93.07,5101.8,15.436066633920923,6.7755,127.0,38.93,100.0,59.3327,18.0645,33.91880978248922,False,False,False,False,7.08569899522371,1.302775209378144,0.7892145948080308
2013,1.13766671801426,-0.044292970148682,8.052,11.016084743010376,16.077313238987998,93.19,5123.5,15.421984281528095,5.7453,127.0,38.85,100.0,59.3327,18.0645,41.491879358401626,False,False,False,False,-0.35664699563718744,-1.181959688162942,0.0019618672045920347
2014,2.29577238758284,-0.179638494114635,7.954,10.995150054772878,16.087235435245507,99.58,5646.9,15.569118249190916,5.7453,127.0,36.11,100.0,59.3327,18.0645,30.057815800263484,False,False,False,False,-1.4288445821878069,-2.475410881697475,0.03226998856777376
2015,4.38824673608589,-0.0467847449832812,7.432,10.84328317168141,16.097809981015825,102.36,6053.6,15.633977032295318,5.7306,127.0,30.33,100.0,59.3327,18.0645,20.82908527594574,False,False,False,False,-0.3477042247157459,-4.435031481069171,0.002188812363150656
2016,2.13117914731151,0.984269244577992,6.99,10.853300268169354,16.110374519592675,98.06,5438.2,15.51063081461507,5.7166,127.0,45.66,100.0,59.3327,18.0645,43.71502518526905,False,False,False,False,6.880042019600165,-1.1469099027335181,0.9687859458221311
2017,1.88282184966646,1.79449904665599,6.718,10.882024617965046,16.123848968839518,100.86,5992.3,15.59883471644974,5.6985,127.0,45.66,100.0,59.3327,18.0645,35.95780220106985,False,False,False,False,12.05544459543494,-0.08832280301046991,3.220226828449257
2018,1.7702553546772,1.95353530127028,6.365,10.897099546569882,16.135465419290824,84.05,3535.5,14.997268734458062,5.6777,126.0,48.78,100.0,59.3327,18.0645,57.21844700112883,False,False,False,False,12.434252192585333,0.1832799465930801,3.816300173309164
2019,2.60823012869524,1.78415097403835,6.833,10.852245267036658,16.14560264093414,100.64,6292.1,15.63158874875595,5.682,126.0,44.59,100.0,59.3327,18.0645,41.83042730442313,False,False,False,False,12.191103605604047,-0.82407915465689,3.1831946981619934
2020,-1.93379704032216,0.497367318853572,8.291,10.869892765532686,16.15282967936241,101.05,5994.4,15.599657962130388,5.6839,127.0,36.55,100.0,59.3327,18.0645,42.15422913202797,False,False,False,False,4.123672440614966,2.431164359175732,0.24737424986359074
2021,5.2258643028773,2.16319736447143,8.803,11.012850868518951,16.158835594112453,96.45,5064.7,15.421000888941371,5.6783,129.0,42.11,100.0,59.3327,18.0645,48.56417962116677,False,False,False,False,19.042626399442003,-3.0626669384058696,4.6794228376561415
2022,1.25543620445816,8.36929098869189,7.417,10.912136670564426,16.165641422144244,101.15,6107.4,15.577360668513055,5.6631,130.0,54.84,100.0,59.3327,18.0645,38.99456057634084,False,False,False,False,62.07503126312775,7.11385478423373,70.04503165339928
2002,4.0886479398829,12.0197154699232,19.62094999999999,7.182911489203941,13.87325291238884,83.7,996.5,11.139403547199343,70.5069,113.0,71.92,100.0,-26.5225,31.4659,58.39051270991146,False,True,False,False,235.8382362495895,7.9310675300403,144.4735599779111
2003,4.53865525672528,7.28999999999999,19.62094999999999,7.608978475881801,13.880081266083838,84.45,1023.9,11.163791870580988,70.5069,114.0,69.5,100.0,-26.5225,31.4659,57.64127999642528,False,True,False,False,143.03672549999973,2.7513447432747107,53.14409999999986
2004,3.61711931922247,3.44533507316614,19.62094999999999,7.834615573812019,13.886118125128228,85.05,1246.5,11.14744155000789,70.5069,114.0,67.84,100.0,-26.5225,31.4659,57.08012271779484,False,True,False,False,67.60074720383913,-0.17178424605633014,11.87033376638873
2005,5.99228289096037,4.77400404553712,19.62094999999999,7.9627878763906255,13.891566560046453,90.55,1317.1,11.236673156523318,70.5069,113.0,62.81,100.0,-26.5225,31.4659,56.548586644488005,False,True,False,False,93.67049467728151,-1.2182788454232494,22.79111462680479
2006,6.72880946564094,5.30463946338728,19.62094999999999,7.9949555819421825,13.896571516275396,89.09,1423.1,11.134548877459045,70.4493,110.0,63.04,100.0,-26.5225,31.4659,59.44352463231803,False,True,False,False,104.08206567914861,-1.4241700022536596,28.139199836525695
2007,4.31772144872362,8.07608827861589,19.62094999999999,8.042413688166421,13.902335750956071,87.33,686.52,10.22345504642836,70.4493,107.0,75.37,100.0,-26.5225,31.4659,73.04026544179658,False,True,False,False,158.46052431030836,3.75836682989227,65.22320188399696
2008,1.44055358727118,12.6574601863915,19.62094999999999,7.98883498671545,13.909084686248274,89.44,1001.4,11.025317056988728,70.4493,104.0,78.74,100.0,-26.5225,31.4659,71.95377127918174,False,True,False,False,248.35139344417817,11.21690659912032,160.21129837008596
2009,1.43311134247756,7.44823423445754,19.62094999999999,8.068025945017283,13.915495249739216,90.77,1289.5,11.244806383260944,70.5069,101.0,73.06,100.0,-26.5225,31.4659,72.39046861019206,False,True,False,False,146.1414315025796,6.0151228919799795,55.4761932113453
2010,3.82443487429767,4.50923691774369,19.62094999999999,8.274800659961342,13.921356855610922,94.73,1205.3,11.366845264373158,70.3366,98.0,70.37,100.0,-26.5225,31.4659,70.57602761493455,False,True,False,False,88.47551210120302,0.6848020434460205,20.333217580342616
2011,1.83973625916165,6.10742714590251,19.62094999999999,8.349025512820141,13.926903442245472,97.34,1343.6,11.256601481221692,70.3341,97.0,74.74,100.0,-26.5225,31.4659,70.4600550104327,False,True,False,False,119.8335226583958,4.26769088674086,37.30066634250688
2012,4.09048190124592,8.93964682788212,19.62094999999999,8.348904209903237,13.932283305673833,99.86,1337.2,11.34081242351874,70.2765,98.0,73.05,100.0,-26.5225,31.4659,65.88071097411832,False,True,False,False,175.40436342753358,4.8491649266362,79.91728540726285
2013,4.09458522119226,5.62130623468948,19.62094999999999,8.281709588991333,13.937720226055037,101.73,1367.3,11.706966496330296,70.2043,101.0,69.55,100.0,-26.5225,31.4659,63.52410506329553,False,True,False,False,110.2953685655305,1.5267210134972196,31.599083784158818
2014,2.05738179246586,5.68134885776447,19.62094999999999,8.23537980683044,13.9432879279061,101.58,1362.3,11.70827067791662,70.0461,104.0,75.86,100.0,-26.5225,31.4659,63.57057133212687,False,True,False,False,111.47346187075372,3.62396706529861,32.27772484362165
2015,1.70425806017289,4.95124493704919,19.62094999999999,8.137636375858651,13.949004199876248,100.19,1259.7,11.34557582754474,69.8157,105.0,77.68,100.0,-26.5225,31.4659,72.25589502845048,False,True,False,False,97.14812934759526,3.2469868768763,24.51482642665524
